,product_name,product_url,category,status,star_ratings
1767,B.TECH Online Class Live Tuition Training Program with INTERNSHIP,https://yoshops.com/products/b-tech-online-class-live-tuition-training-program-with-internship,Chennai,Reviewd,5.0
1769,Summer Internship Gift,https://yoshops.com/products/summer-internship-gift,Mumbai,Reviewd,4.6
1770,Refer and Earn Rs.2000 and Get Free Partnership Gift,https://yoshops.com/products/refer-and-earn-rs-2000-and-get-free-partnership-gift,Mumbai,Reviewd,5.0
1771,Data Science Internship Training Program,https://yoshops.com/products/data-science-internship-training-program,Mumbai,Reviewd,5.0
1772,Blockchain Developer Internship Training Program,https://yoshops.com/products/blockchain-developer-internship-training-program1,Mumbai,Reviewd,5.0
1773,Hospitality Internship Training Program,https://yoshops.com/products/hospitality-internship-training-program1,Mumbai,Reviewd,5.0
1774,Cyber Security Internship Training Program,https://yoshops.com/products/cyber-security-internship-training-program,Mumbai,Reviewd,5.0
1775,Artificial Intelligence and Machine learning Internship Training Program,https://yoshops.com/products/artificial-intelligence-and-machine-learning-internship-training-program,Mumbai,Reviewd,5.0
1776,BigData Hadoop and Apache Spark Internship Training Program,https://yoshops.com/products/bigdata-hadoop-and-apache-spark-internship-training-program,Mumbai,Reviewd,5.0
1777,"Upstox Free Demat & Trading Account Get Free Gift (Wallet,Bag,Earphone) Value of Rs.999 from Yoshops.com",https://yoshops.com/products/upstox-free-demat-trading-account-get-free-gift-wallet-bag-earphone-value-of-rs-999-from-yoshops-com,Mumbai,Reviewd,5.0
1778,"ONLINE TUTION FOR CLASS- NURSERY,LKG,UKG(FREE 5 DAYS DEMO CLASS)",https://yoshops.com/products/online-tution-for-class-nursery-lkg-ukg-free-5-days-demo-class1,Mumbai,Reviewd,5.0
1779,Web Design & Development Internship Training Program,https://yoshops.com/products/web-design-development-internship-training-program1,Mumbai,Reviewd,5.0
1780,"Fun Activities for Kids LKG to STD 10(Singing, Dancing, Drawing, Craft, Music, Yoga, Karate)",https://yoshops.com/products/fun-activities-for-kids-lkg-to-std-10-singing-dancing-drawing-craft-music-yoga-karate,Mumbai,Reviewd,5.0
1781,Drone Workshop Training Program,https://yoshops.com/products/drone-workshop-training-program,Mumbai,Reviewd,5.0
1790,Interior Designer Service,https://yoshops.com/products/interior-designer-service,Mumbai,Reviewd,5.0
1802,Digital Marketing Internship Training Program,https://yoshops.com/products/digital-marketing-internship-training-program1,Mumbai,Reviewd,5.0
1803,Human Resource Internship Training Program,https://yoshops.com/products/human-resource-internship-training-program1,Mumbai,Reviewd,5.0
1814,Finance Internship Training Program,https://yoshops.com/products/finance-internship-training-program1,Mumbai,Reviewd,5.0
1820,Olifair Day Cream Skin Lightening Cream for Women 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-day-cream-skin-lightening-cream-for-women-50-ml1,Mumbai,Reviewd,5.0
1821,Olifair Super Combo Pack(Olifair Night Cream and Day Cream),https://yoshops.com/products/olifair-super-combo-pack-olifair-night-cream-and-day-cream,Mumbai,Reviewd,5.0
1822,OLIFAIR Activated Charcoal Bleach With Tea Tree Essential Oil (335gm)(Riya Fruity Soap Free),https://yoshops.com/products/olifair-activated-charcoal-bleach-with-tea-tree-essential-oil-335gm,Mumbai,Reviewd,5.0
1823,OLIFAIR Unisex Butter Organic Bleach (335 gm)(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-butter-organic-bleach-335-gm1,Mumbai,Reviewd,5.0
1824,Olifair Gold and Charcoal Whitening Soap (Pack of 2) 200 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-gold-and-charcoal-whitening-soap-pack-of-2-200-gm1,Mumbai,Reviewd,5.0
1825,Olifair Ultra Gold Whitening Soap (Pack of 4) 400 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-ultra-gold-whitening-soap-pack-of-4-400-gm,Mumbai,Reviewd,5.0
1826,Olifair Ultra Gold Whitening Soap (Pack of 6) 600 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-ultra-gold-whitening-soap-pack-of-6-600-gm,Mumbai,Reviewd,5.0
1827,Olifair Charcoal Whitening Soap 120 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-charcoal-whitening-soap-120-gm,Mumbai,Reviewd,5.0
1828,"Olifair Facial Kit Combo Pack (Gold, Charcoal, Lightening, Seaweed, Wrinkle) 750 gm(Riya Fruity Soap Free)",https://yoshops.com/products/olifair-facial-kit-combo-pack-gold-charcoal-lightening-seaweed-wrinkle-750-gm,Mumbai,Reviewd,5.0
1829,OLIFAIR Skin Lightening Facial Kit for Face 150 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-skin-lightening-facial-kit-for-face-150-gm1,Mumbai,Reviewd,5.0
1830,OLIFAIR Unisex Age lock And Wrinkle Facial Kit 150Gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-age-lock-and-wrinkle-facial-kit-150gm,Mumbai,Reviewd,5.0
1831,OLIFAIR Unisex Gold Facial Kit For Healthy Skin 150gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-gold-facial-kit-for-healthy-skin-150gm,Mumbai,Reviewd,5.0
1832,OLIFAIR Activated Charcoal Face Kit With Tea Tree Essential Oil 150gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-activated-charcoal-face-kit-with-tea-tree-essential-oil-150gm,Mumbai,Reviewd,5.0
1833,OLIFAIR Unisex Seaweed Facial Kit Pack 150gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-seaweed-facial-kit-pack-150gm,Mumbai,Reviewd,5.0
1834,Olifair Activated Carbon + Kerovita Gel Refreshing Face Wash 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-activated-carbon-kerovita-gel-refreshing-face-wash-50-ml,Mumbai,Reviewd,5.0
1835,Olifair Gold Radiance Face Wash for All Skin Types - 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-gold-radiance-face-wash-for-all-skin-types-50-ml,Mumbai,Reviewd,5.0
1838,Olifair Saffron Face Wash - 120 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-saffron-face-wash-120-ml-free-riya-fruity-soap,Mumbai,Reviewd,5.0
1842,Olifair Active Light Sunscreen SPF 90 - 50 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-active-light-sunscreen-spf-90-50-ml-free-riya-fruity-soap,Mumbai,Reviewd,5.0
1847,OLIFAIR Alkaline De-Tan Cream White - 350 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-alkaline-de-tan-cream-white-350-gm-free-riya-fruity-soap,Mumbai,Reviewd,5.0
1848,YouTuber Akshay Bhansali YouTube Channel name - Experiment World and Subscriber- 133,https://yoshops.com/products/youtuber-akshay-bhansali-youtube-channel-name-experiment-world-and-subscriber-133,Mumbai,Reviewd,5.0
1849,Hindi Class For STD 1 to STD 10 Free 5 Demo Class,https://yoshops.com/products/hindi-class-for-std-1-to-std-10-free-5-demo-class,Mumbai,Reviewd,5.0
1852,"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Mumbai,Reviewd,5.0
1859,B.TECH Online Class Live Tuition Training Program with INTERNSHIP,https://yoshops.com/products/b-tech-online-class-live-tuition-training-program-with-internship,Mumbai,Reviewd,5.0
